id,title,category,mode,kind,family_id,variant,status,size,model,requires,prompt
local-edits-repair-scratch-color,修复划痕 · 色彩匹配,local-edits,edit,variation,local-edits-repair-scratch,color,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，修复旧照片表面可见的细小划痕。
构图与视觉：使用相邻图像信息补齐，保留原始胶片颗粒。
必须遵守：不美化人物，不臆造无法辨认的面部细节。
版本要求：重点匹配修改区域与周围环境的白平衡、饱和度和色彩反射；仅当基础任务指定改色时改变目标颜色。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-repair-scratch-text,修复划痕 · 文字保护,local-edits,edit,variation,local-edits-repair-scratch,text,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，修复旧照片表面可见的细小划痕。
构图与视觉：使用相邻图像信息补齐，保留原始胶片颗粒。
必须遵守：不美化人物，不臆造无法辨认的面部细节。
版本要求：逐处保护原有文字、符号和数字；若基础任务要求换字，仅替换指定文字，其他文字逐字不变。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-repair-scratch-minimal,修复划痕 · 最小改动,local-edits,edit,variation,local-edits-repair-scratch,minimal,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，修复旧照片表面可见的细小划痕。
构图与视觉：使用相邻图像信息补齐，保留原始胶片颗粒。
必须遵守：不美化人物，不臆造无法辨认的面部细节。
版本要求：把修改范围收紧到完成基础任务所必需的区域，最大限度保留其余画面；不要重构背景。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-repair-scratch-final,修复划痕 · 成品审阅,local-edits,edit,variation,local-edits-repair-scratch,final,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，修复旧照片表面可见的细小划痕。
构图与视觉：使用相邻图像信息补齐，保留原始胶片颗粒。
必须遵守：不美化人物，不臆造无法辨认的面部细节。
版本要求：在执行基础编辑后，重点检查错位、重影、残留边缘和遮挡破绽；修复这些局部瑕疵，其余内容保持原样。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-recolor-object,指定物体改色,local-edits,edit,original,local-edits-recolor-object,base,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，将画面中的蓝色杯子改为鼠尾草绿色。
构图与视觉：保持原有材质、高光、阴影和边缘。
必须遵守：只修改杯体颜色，杯内内容与背景不变。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-recolor-object-edge,指定物体改色 · 边缘精修,local-edits,edit,variation,local-edits-recolor-object,edge,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，将画面中的蓝色杯子改为鼠尾草绿色。
构图与视觉：保持原有材质、高光、阴影和边缘。
必须遵守：只修改杯体颜色，杯内内容与背景不变。
版本要求：重点检查修改区域的轮廓、细线和发丝交界；消除可见贴图边缘，不改变区域以外内容。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-recolor-object-light,指定物体改色 · 光影衔接,local-edits,edit,variation,local-edits-recolor-object,light,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，将画面中的蓝色杯子改为鼠尾草绿色。
构图与视觉：保持原有材质、高光、阴影和边缘。
必须遵守：只修改杯体颜色，杯内内容与背景不变。
版本要求：重点让新内容的光源方向、明暗、反射和接触阴影与原图一致；不要重新照亮整个画面。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-recolor-object-texture,指定物体改色 · 纹理衔接,local-edits,edit,variation,local-edits-recolor-object,texture,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，将画面中的蓝色杯子改为鼠尾草绿色。
构图与视觉：保持原有材质、高光、阴影和边缘。
必须遵守：只修改杯体颜色，杯内内容与背景不变。
版本要求：重点匹配局部颗粒、清晰度、材质纹理尺度和压缩观感；不把未修改区域整体磨皮或锐化。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-recolor-object-perspective,指定物体改色 · 透视对齐,local-edits,edit,variation,local-edits-recolor-object,perspective,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，将画面中的蓝色杯子改为鼠尾草绿色。
构图与视觉：保持原有材质、高光、阴影和边缘。
必须遵守：只修改杯体颜色，杯内内容与背景不变。
版本要求：重点检查修改对象的透视、朝向、尺度和遮挡关系；相机位置和原有构图不变。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-recolor-object-identity,指定物体改色 · 细节保留,local-edits,edit,variation,local-edits-recolor-object,identity,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，将画面中的蓝色杯子改为鼠尾草绿色。
构图与视觉：保持原有材质、高光、阴影和边缘。
必须遵守：只修改杯体颜色，杯内内容与背景不变。
版本要求：重点保留原图中身份相关特征、独特物件标记和细节；只执行明确指定的改动，不额外美化。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-recolor-object-color,指定物体改色 · 色彩匹配,local-edits,edit,variation,local-edits-recolor-object,color,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，将画面中的蓝色杯子改为鼠尾草绿色。
构图与视觉：保持原有材质、高光、阴影和边缘。
必须遵守：只修改杯体颜色，杯内内容与背景不变。
版本要求：重点匹配修改区域与周围环境的白平衡、饱和度和色彩反射；仅当基础任务指定改色时改变目标颜色。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-recolor-object-text,指定物体改色 · 文字保护,local-edits,edit,variation,local-edits-recolor-object,text,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，将画面中的蓝色杯子改为鼠尾草绿色。
构图与视觉：保持原有材质、高光、阴影和边缘。
必须遵守：只修改杯体颜色，杯内内容与背景不变。
版本要求：逐处保护原有文字、符号和数字；若基础任务要求换字，仅替换指定文字，其他文字逐字不变。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-recolor-object-minimal,指定物体改色 · 最小改动,local-edits,edit,variation,local-edits-recolor-object,minimal,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，将画面中的蓝色杯子改为鼠尾草绿色。
构图与视觉：保持原有材质、高光、阴影和边缘。
必须遵守：只修改杯体颜色，杯内内容与背景不变。
版本要求：把修改范围收紧到完成基础任务所必需的区域，最大限度保留其余画面；不要重构背景。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-recolor-object-final,指定物体改色 · 成品审阅,local-edits,edit,variation,local-edits-recolor-object,final,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，将画面中的蓝色杯子改为鼠尾草绿色。
构图与视觉：保持原有材质、高光、阴影和边缘。
必须遵守：只修改杯体颜色，杯内内容与背景不变。
版本要求：在执行基础编辑后，重点检查错位、重影、残留边缘和遮挡破绽；修复这些局部瑕疵，其余内容保持原样。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-extend-canvas,扩展画面,local-edits,edit,original,local-edits-extend-canvas,base,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为基础向左右延展环境，形成更宽的构图。
构图与视觉：延续背景透视、光照、地面纹理，主体保持原来大小。
必须遵守：不裁掉原主体，不重复生成原有物件。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-extend-canvas-edge,扩展画面 · 边缘精修,local-edits,edit,variation,local-edits-extend-canvas,edge,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为基础向左右延展环境，形成更宽的构图。
构图与视觉：延续背景透视、光照、地面纹理，主体保持原来大小。
必须遵守：不裁掉原主体，不重复生成原有物件。
版本要求：重点检查修改区域的轮廓、细线和发丝交界；消除可见贴图边缘，不改变区域以外内容。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
